epoch,generalized_dice,loss,val_generalized_dice,val_loss
256,0.8427542448043823,0.17449581623077393,0.23416142165660858,0.8017577528953552
257,0.8411885499954224,0.1766919046640396,0.23002637922763824,0.8060261011123657
258,0.8451744318008423,0.17235097289085388,0.23210832476615906,0.8036400675773621
259,0.8468295335769653,0.17055296897888184,0.23982714116573334,0.794131338596344
260,0.8469656705856323,0.1704731434583664,0.2356567680835724,0.7983406782150269
261,0.8197495341300964,0.2009774148464203,0.2358255386352539,0.800057590007782
262,0.8349562883377075,0.1836908608675003,0.23768602311611176,0.7976445555686951
263,0.8422601819038391,0.17550933361053467,0.24469733238220215,0.7901187539100647
264,0.8366203308105469,0.1820111870765686,0.23211261630058289,0.8035667538642883
265,0.8460672497749329,0.1716534048318863,0.23794445395469666,0.7965183258056641
266,0.8187761306762695,0.20261526107788086,0.22071720659732819,0.8147096633911133
267,0.8242206573486328,0.1961686611175537,0.23860260844230652,0.7955036759376526
268,0.8323619961738586,0.18687182664871216,0.2405938059091568,0.7935094237327576
269,0.8285134434700012,0.19138970971107483,0.23803405463695526,0.7960173487663269
270,0.8371689915657043,0.181727796792984,0.24203427135944366,0.7925013303756714
271,0.8361153602600098,0.18198111653327942,0.23936480283737183,0.7973217964172363
272,0.8396288752555847,0.17816859483718872,0.2408972531557083,0.7931475043296814
273,0.8333372473716736,0.18489934504032135,0.2388315498828888,0.7954661846160889
274,0.8471465110778809,0.17033284902572632,0.2374773919582367,0.7985133528709412
275,0.8474662899971008,0.1699662059545517,0.2434145212173462,0.7903499007225037
276,0.8446325659751892,0.17277809977531433,0.23899641633033752,0.7956627607345581
277,0.8423181772232056,0.17543181777000427,0.23957359790802002,0.7955267429351807
278,0.8483838438987732,0.16922245919704437,0.23852770030498505,0.7967754602432251
279,0.8445171117782593,0.17304237186908722,0.23804651200771332,0.7988666296005249
280,0.8394313454627991,0.17870740592479706,0.2447352260351181,0.7898597717285156
281,0.8419999480247498,0.1755044311285019,0.24486033618450165,0.7902658581733704
282,0.8434424996376038,0.17369842529296875,0.24212674796581268,0.7926339507102966
283,0.8456005454063416,0.1717991828918457,0.23966635763645172,0.7949474453926086
284,0.8469366431236267,0.17045702040195465,0.23339691758155823,0.803440511226654
285,0.8384724855422974,0.17958934605121613,0.2385873794555664,0.7956887483596802
286,0.8470539450645447,0.17033956944942474,0.24022401869297028,0.7951105237007141
287,0.8458444476127625,0.17156195640563965,0.23588259518146515,0.7999727725982666
288,0.8462350964546204,0.17164652049541473,0.24367810785770416,0.7909998893737793
289,0.8423370718955994,0.17506106197834015,0.24590575695037842,0.7896001935005188
290,0.8492816090583801,0.16781680285930634,0.23976078629493713,0.7962728142738342
291,0.8491451740264893,0.16792313754558563,0.24007374048233032,0.7950737476348877
292,0.8423038125038147,0.1760377138853073,0.23623931407928467,0.7999011874198914
293,0.8454276919364929,0.17163056135177612,0.24201831221580505,0.7932071685791016
294,0.8477576971054077,0.16942918300628662,0.24115487933158875,0.79414963722229
295,0.8372390270233154,0.18161919713020325,0.24053819477558136,0.7942935228347778
296,0.8457254767417908,0.17187494039535522,0.24000254273414612,0.7956274151802063
297,0.8418763875961304,0.1759966015815735,0.2416267991065979,0.7947630882263184
298,0.8448399305343628,0.1726032793521881,0.24312475323677063,0.791902482509613
299,0.8386402130126953,0.17916588485240936,0.23929190635681152,0.7955033779144287
300,0.8405182361602783,0.17791567742824554,0.2437935769557953,0.7908341884613037
301,0.825469970703125,0.19437755644321442,0.23853465914726257,0.7955194711685181
302,0.8410094976425171,0.176812544465065,0.24143850803375244,0.7928122878074646
303,0.8447371125221252,0.1725102961063385,0.24074521660804749,0.7936937212944031
304,0.8438428640365601,0.17351843416690826,0.24190287292003632,0.7964552044868469
305,0.8460927605628967,0.17118701338768005,0.23996703326702118,0.7957937121391296
306,0.8489929437637329,0.16801711916923523,0.24138666689395905,0.7936367988586426
307,0.8422858715057373,0.17517060041427612,0.23567572236061096,0.7992537617683411
308,0.8387021422386169,0.17921248078346252,0.23509535193443298,0.799812376499176
309,0.8372995257377625,0.1800478845834732,0.2432347536087036,0.7911408543586731
310,0.8423382043838501,0.17589764297008514,0.2389249950647354,0.795592725276947
311,0.8471475839614868,0.17004789412021637,0.24252602458000183,0.7931774854660034
312,0.8479601740837097,0.16918466985225677,0.24900254607200623,0.7868177890777588
313,0.8458290100097656,0.17132990062236786,0.2453078180551529,0.7889458537101746
314,0.849202573299408,0.16762030124664307,0.2438972294330597,0.7901777625083923
315,0.8448246121406555,0.17225316166877747,0.2480306327342987,0.7861320376396179
316,0.8434945940971375,0.17380619049072266,0.24148906767368317,0.7924681901931763
317,0.8442898392677307,0.17322729527950287,0.23811262845993042,0.7954659461975098
318,0.8459707498550415,0.17148354649543762,0.24198052287101746,0.7932662963867188
319,0.849373996257782,0.1676819622516632,0.24552243947982788,0.7903700470924377
320,0.8524318933486938,0.16445089876651764,0.24042925238609314,0.7960748076438904
321,0.8449879288673401,0.17221388220787048,0.24232952296733856,0.792969286441803
322,0.844578206539154,0.17265184223651886,0.24391582608222961,0.7921571731567383
323,0.8443173766136169,0.17309387028217316,0.2401735484600067,0.7966972589492798
324,0.8459175229072571,0.1711173951625824,0.24129244685173035,0.793952226638794
325,0.8453318476676941,0.1716732680797577,0.23592610657215118,0.7998980283737183
326,0.8456140756607056,0.17163661122322083,0.24412842094898224,0.7910803556442261
327,0.849698007106781,0.16740243136882782,0.21535685658454895,0.8291665315628052
328,0.8417229652404785,0.17639288306236267,0.24236702919006348,0.7923678755760193
329,0.8406953811645508,0.17646856606006622,0.2404109090566635,0.7967713475227356
330,0.8412014842033386,0.17643411457538605,0.2429487705230713,0.7927935123443604
331,0.8494312763214111,0.16737347841262817,0.24579130113124847,0.7890135049819946
332,0.843740701675415,0.17314991354942322,0.2459496706724167,0.7893447279930115
333,0.8562352657318115,0.160399928689003,0.23078198730945587,0.809668242931366
