epoch,generalized_dice,loss,val_generalized_dice,val_loss
0,0.5050647854804993,0.5585270524024963,0.19490279257297516,0.8754117488861084
1,0.6386203765869141,0.4060458838939667,0.24384750425815582,0.800197958946228
2,0.6738423705101013,0.36768054962158203,0.23253655433654785,0.8161863088607788
3,0.6738336086273193,0.36592286825180054,0.22002552449703217,0.8320950269699097
4,0.6869484186172485,0.3510890603065491,0.24408721923828125,0.8164004683494568
5,0.6975086331367493,0.33820992708206177,0.24998869001865387,0.8175554275512695
6,0.7101045250892639,0.3249306082725525,0.24428722262382507,0.8065652847290039
7,0.7134048938751221,0.3203490674495697,0.24394772946834564,0.8018699288368225
8,0.7243263721466064,0.3080572783946991,0.2633771002292633,0.7793156504631042
9,0.728019118309021,0.3037993013858795,0.2521495819091797,0.7911268472671509
10,0.7307993769645691,0.3005332052707672,0.26096248626708984,0.7824433445930481
11,0.7246847152709961,0.3082161843776703,0.25359341502189636,0.7905359268188477
12,0.7380903959274292,0.29276373982429504,0.25827425718307495,0.7840726375579834
13,0.7403526902198792,0.28992360830307007,0.2648303210735321,0.7753969430923462
14,0.733988344669342,0.29662200808525085,0.25518378615379333,0.7860470414161682
15,0.7408819198608398,0.2891278862953186,0.2613374888896942,0.78056800365448
16,0.7406806349754333,0.289421021938324,0.2561829090118408,0.7894791960716248
17,0.7448434829711914,0.2844637632369995,0.26784390211105347,0.7709519863128662
18,0.7492379546165466,0.2796440124511719,0.26541149616241455,0.7751138210296631
19,0.7540329694747925,0.27455317974090576,0.20612190663814545,0.8630958795547485
20,0.7418786287307739,0.28774669766426086,0.25958114862442017,0.7842543721199036
21,0.7491738796234131,0.279043972492218,0.25000008940696716,0.7945938110351562
22,0.7497863173484802,0.2789192199707031,0.2515188753604889,0.7945919632911682
23,0.7571696043014526,0.2711442708969116,0.2523968517780304,0.7889184355735779
24,0.7497080564498901,0.27876558899879456,0.2679886519908905,0.7817639708518982
25,0.7610505819320679,0.26715415716171265,0.2598571181297302,0.7799646854400635
26,0.7601487040519714,0.26739853620529175,0.26436546444892883,0.7739380598068237
27,0.7601166367530823,0.26691508293151855,0.25947079062461853,0.7821533679962158
28,0.7645012140274048,0.2623627185821533,0.2656550109386444,0.7743379473686218
29,0.7696439623832703,0.25648802518844604,0.2600584328174591,0.7810136079788208
30,0.7444448471069336,0.28447574377059937,0.26948776841163635,0.7684897780418396
31,0.7572996020317078,0.2699759006500244,0.2577664852142334,0.7827925682067871
32,0.7665565609931946,0.25945398211479187,0.26970285177230835,0.76874178647995
33,0.7607039213180542,0.26661354303359985,0.2677433490753174,0.7749809622764587
34,0.761670708656311,0.2654564678668976,0.26828500628471375,0.7701542973518372
35,0.7732245326042175,0.25278985500335693,0.2640874981880188,0.7724134922027588
36,0.7715061902999878,0.25412818789482117,0.26733362674713135,0.7707423567771912
37,0.7733898162841797,0.25264981389045715,0.25823384523391724,0.7866799235343933
38,0.7722128033638,0.25317317247390747,0.2646111845970154,0.7744730114936829
39,0.7779198884963989,0.24732108414173126,0.26892566680908203,0.768846869468689
40,0.7790120840072632,0.24622711539268494,0.26520365476608276,0.7726412415504456
41,0.7746888995170593,0.25060245394706726,0.2607877254486084,0.7794941663742065
42,0.7716469764709473,0.2537023425102234,0.2624029517173767,0.7756777405738831
43,0.7644813656806946,0.26260611414909363,0.25597256422042847,0.7828311324119568
44,0.7591187953948975,0.2686881422996521,0.26810526847839355,0.7720852494239807
45,0.7690073847770691,0.25692012906074524,0.2675030529499054,0.7714330554008484
46,0.7681055068969727,0.2577325701713562,0.2626318335533142,0.7754804491996765
47,0.7749139666557312,0.24994279444217682,0.2699941396713257,0.7693058252334595
48,0.7678677439689636,0.25804659724235535,0.26819273829460144,0.7697834372520447
49,0.776606559753418,0.24855905771255493,0.2675836384296417,0.7711421251296997
50,0.7776730060577393,0.2468939870595932,0.2693111002445221,0.770080029964447
51,0.7830936908721924,0.2410149723291397,0.2682064473628998,0.7690861225128174
52,0.7765395641326904,0.24795563519001007,0.2622140049934387,0.7837749123573303
53,0.776763379573822,0.24764484167099,0.2694079577922821,0.7679703235626221
54,0.7828956246376038,0.2412126064300537,0.26984477043151855,0.7689775824546814
55,0.790518045425415,0.23305460810661316,0.2664583921432495,0.7791822552680969
56,0.7745635509490967,0.24958765506744385,0.26578912138938904,0.781461775302887
57,0.7828021049499512,0.24151182174682617,0.26957303285598755,0.7704707384109497
