epoch,generalized_dice,loss,val_generalized_dice,val_loss
0,0.5037218332290649,0.5609530210494995,0.18662360310554504,0.8813588619232178
1,0.6439866423606873,0.40148401260375977,0.17955966293811798,0.8809189796447754
2,0.6769261956214905,0.36389511823654175,0.17609745264053345,0.8764815926551819
3,0.6872231364250183,0.35230523347854614,0.21908622980117798,0.8191877603530884
4,0.7110306024551392,0.32592880725860596,0.21140733361244202,0.8299145698547363
5,0.7154759764671326,0.319296270608902,0.2282579243183136,0.8147600293159485
6,0.7193624973297119,0.3148336410522461,0.21688197553157806,0.821574330329895
7,0.7233977913856506,0.31066617369651794,0.2196580022573471,0.8175564408302307
8,0.7247849702835083,0.3082200884819031,0.21729278564453125,0.8228802680969238
9,0.7359734177589417,0.29582011699676514,0.22401712834835052,0.815207839012146
10,0.7338947653770447,0.2975188195705414,0.21223153173923492,0.8286969065666199
11,0.7467623353004456,0.2839326560497284,0.24657273292541504,0.7918034791946411
12,0.7432699203491211,0.2876428961753845,0.2220291793346405,0.8153168559074402
13,0.7482630610466003,0.2814999520778656,0.2432805597782135,0.7919182181358337
14,0.7452625632286072,0.28448837995529175,0.220257967710495,0.8238303661346436
15,0.7417684197425842,0.28935956954956055,0.2474430948495865,0.7911062240600586
16,0.7576102018356323,0.2717306911945343,0.2430306375026703,0.7947210669517517
17,0.7559272646903992,0.2723892033100128,0.24723002314567566,0.7849764823913574
18,0.7555265426635742,0.2728789746761322,0.24705135822296143,0.7859766483306885
19,0.7580070495605469,0.27025455236434937,0.24563094973564148,0.7910116314888
20,0.7612805366516113,0.2667686641216278,0.2477458417415619,0.7962556481361389
21,0.7676937580108643,0.2596442997455597,0.2463315725326538,0.787013053894043
22,0.7483344674110413,0.28160610795021057,0.24382764101028442,0.7915946841239929
23,0.7582947015762329,0.2695085108280182,0.24839499592781067,0.7853606343269348
24,0.7596622705459595,0.2682368755340576,0.24691477417945862,0.7886590361595154
25,0.7672144174575806,0.26006385684013367,0.24640676379203796,0.7877060174942017
26,0.7564795613288879,0.2719024419784546,0.24474899470806122,0.7890766859054565
27,0.7593298554420471,0.26872116327285767,0.24307775497436523,0.7946317195892334
28,0.7663978934288025,0.26020029187202454,0.24240240454673767,0.7904177308082581
29,0.7703304886817932,0.25608131289482117,0.24647526443004608,0.7909168004989624
30,0.7718686461448669,0.254772424697876,0.2487967610359192,0.7851268649101257
31,0.7640716433525085,0.26278063654899597,0.24822628498077393,0.7850243449211121
32,0.773234486579895,0.2527589797973633,0.24943794310092926,0.7852388620376587
33,0.7761597037315369,0.24984091520309448,0.2498069852590561,0.7828355431556702
34,0.7703067660331726,0.2560829222202301,0.24040943384170532,0.7929115891456604
35,0.7724591493606567,0.25354745984077454,0.24908038973808289,0.7828128933906555
36,0.7787642478942871,0.2464522421360016,0.2494327276945114,0.7817314863204956
37,0.7817806601524353,0.24311242997646332,0.2397773116827011,0.7942010164260864
38,0.7803170084953308,0.24434490501880646,0.24321307241916656,0.7952587604522705
39,0.7841304540634155,0.24080009758472443,0.2510628402233124,0.7812632918357849
